id,text,english_text,url
transcript_455-10,می‌توانید دست نوازشی بر سر آنها بکشید، و یا جهت سواری یا کمک به حمل بار و مسافر، آنها را از صاحبانشان کرایه کنید.,"You may give them a pat on their heads, or rent them from their owners for a ride, or to help in carrying luggage and passengers.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_455/10.mp3
transcript_455-11,سرانجام با صعود به نزدیکی قله، از منظره‌ی ابرها در زیر پایتان لذت ببرید! دریایی سفید از ابر که با جزیره‌هایی از قله‌های کوه پیش رویتان گسترده می‌شود.,"Finally by climbing up near the peak, enjoy the view of the clouds under your feet! A white sea of clouds that is spread in front of you with islands of mountain peaks.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_455/11.mp3
transcript_455-12,در این مکان می‌توانید چادری برپا کرده آتشی درست کنید، کبابی در دل طبیعت میل کرده و اقامت در جنگل و کوه الیمستان را به خاطره‌ای به یاد ماندنی تبدیل کنید.,"In this point, you can set up a tent, make a fire, and have a barbecue in the heart of nature, and turn your stay in ""Alimestan"" forest and mountain into an unforgettable memory.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_455/12.mp3
transcript_455-13,با وجود بهار و تابستان دلپذیر در الیمستان، سفری شاید سخت‌تر ولی طبیعت زیبای پاییزی و زمستانی آنرا نیز فراموش نکنید.,"Despite the pleasant spring and summer in ""Alimestan"", Don't forget the perhaps more difficult trip but also its beautiful nature in autumn and winter.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_455/13.mp3
vocabulary-2263,گودال,"pit, hole",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/2263.mp3
vocabulary-sample-1862,پس از زلزله گودال عظیمی در منطقه ایجاد شد.,A huge pit was created in the area after the earthquake.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/1862.mp3
vocabulary-2264,شهاب سنگ,meteor,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/2264.mp3
vocabulary-sample-1863,هر چند وقت یکبار اخبار جالبی از شهاب سنگ‌ها به گوش می رسد.,Every now and then we hear interesting news about meteors.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/1863.mp3
vocabulary-2265,عظیم,"huge, enormous, massive",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/2265.mp3
vocabulary-sample-1864,بعد از باران‌های اخیر سیل عظیمی به راه افتاد.,After the recent rains a huge flood occured.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/1864.mp3
vocabulary-2266,زانو زدن,to kneel,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/2266.mp3
vocabulary-sample-1865,در مقابلش زانو زده، از او طلب بخشش کرد.,He knelt in front of her and asked for forgiveness.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/1865.mp3
vocabulary-2267,چرا کردن,"to graze, to pasture",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/2267.mp3
vocabulary-sample-1866,چوپان هر روز گوسفندانش را برای چرا کردن به دشت می‌برد.,The shepherd takes his sheep to graze in the plain every day.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/1866.mp3
vocabulary-2268,همسفر شدن,"to co-travel, to join in the trip",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/2268.mp3
vocabulary-sample-1867,با برادرم در مسافرتش به دور دنیا همسفر شدم.,I joined my brother on his journey around the world.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/1867.mp3
vocabulary-2269,نوازش,"pat, caress",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/2269.mp3
vocabulary-sample-1868,از خواهرم هنگام نوازش گربه‌اش عکس گرفتم.,I got a picture of my sister petting her cat.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/1868.mp3
vocabulary-2271,صعود,"to climb, to rise",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/2271.mp3
vocabulary-sample-1870,کوهنوردان برای صعود به قله آماده می شوند.,Mountain climbers prepare for climbing to the summit.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/1870.mp3
transcript_456-1,کندوان,Kandovan,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_456/1.mp3
transcript_456-2,کندوان، یکی از سه روستای صخره‌ای جهان، و از میان آنها تنها مجموعه‌ی دارای سکنه می‌باشد.,"Kandovan is one of the three rocky villages of the world, and the only inhabited one among them.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_456/2.mp3
transcript_456-3,در این روستا واقع در شهر تبریز در استان آذربایجان شرقی، خانه‌ها در دل سنگ‌ها ساخته شده‌اند.,"In this village, located in Tabriz city in East Azerbaijan province, the houses are built into the heart of rocks.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_456/3.mp3
transcript_456-4,سنگ‌هایی که به نوعی حاصل از فعالیت‌های آتشفشانی کوه سهند بوده‌اند.,They are stones that somehow had been the result of Mount Sahand's volcanic activities.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_456/4.mp3
transcript_456-5,از هزاران سال پیش مردم برای دفاع از خود پناهگاه‌هایی در طبیعت ساخته‌اند، که به شکل خانه‌های هرمی شکل امروزی داخل صخره‌ها در آمده‌اند.,"For thousands of years, in order to defend themselves, people have made shelters in nature, which have became today's pyramidal houses inside the rocks.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_456/5.mp3
transcript_456-6,"ظاهر این سکونتگاه‌ها یادآور کندوی عسل بوده، به همین دلیل نام ""کندوان"" را به خود گرفته‌اند.","These settlements resemble the shape of beehives (""Kandoo""), and thus they have got the name Kandovan.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_456/6.mp3
transcript_456-7,شوخ طبعی طبیعت نیز به گونه‌ای جالب عسل را به سوغاتی اصلی این منطقه تبدیل کرده‌است.,The humor of the natural environment has also turned honey into the main souvenir of this area in an interesting way.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_456/7.mp3
transcript_456-8,چشمه‌های آب معدنی کندوان از دیگر شهرت‌های این روستاست، که با خاصیت درمانی خود (به خصوص برای بیماران کلیوی) بازدیدکنندگان زیادی را به سوی خود جذب می‌کنند.,"Kandovan's mineral water springs are another one of the attractions of this village, which through their curative properties (especially for those with kidney ailments) attract many visitors to their sides.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_456/8.mp3
transcript_456-9,خانه‌های سنگی و صخره‌ای کندوان دارای معماری خاصی‌اند که انسان می تواند ساعت‌ها تنها به تحسین آنها بنشیند.,"The rocky and stone houses of Kandovan have special architecture, that one could spend hours admiring.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_456/9.mp3
transcript_456-10,در این هرم‌های سنگی، اغلب ساختن نورگیر در طبقات پایین‌تر مشکل بوده پنجره‌ها در قسمت‌های بالاتر واقع می‌شوند.,"In these rocky pyramids, building windows in lower floors is usually harder, and therefore they are placed on the higher parts.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_456/10.mp3
transcript_456-11,پنجره‌ها از چوب ساخته شده به صورت جدول‌هایی با قطعات کوچک شیشه نمایان می‌گردند.,"The windows are made of wood, and appear as charts with little pieces of glasses.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_456/11.mp3
vocabulary-2272,ساکن,inhabitant,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/2272.mp3
vocabulary-sample-1871,سکنه‌ی محله‌های شلوغ در معرض آلودگی‌های صوتی قرار دارند.,Inhabitants of densely populated neighborhoods are exposed to the sound pollution.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/1871.mp3
vocabulary-2273,آتشفشانی,volcanic,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/2273.mp3
vocabulary-sample-1872,فعالیت‌های آتشفشانی در صورت وقوع، به محیط اطراف آسیب می‌زنند.,"In case of occuring, volcanic activities harm the environment.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/1872.mp3
vocabulary-2274,پناهگاه,shelter,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/2274.mp3
vocabulary-sample-1873,انسان با دستکاری طبیعت، پناهگاه حیوانات را از بین می‌برد.,"By modifying the nature, human destroys the shelter of animals.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/1873.mp3
vocabulary-2275,هرمی,pyramidal,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/2275.mp3
vocabulary-sample-1874,بارزترین نمونه‌ی شکل هرمی را در اهرام ثلاثه‌ی مصر می‌توان یافت.,The most obvious sample of pyramid shape can be found in the pyramids of Egypt.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/1874.mp3
vocabulary-2276,صخره,"rock, cliff",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/2276.mp3
vocabulary-sample-1875,به خاطر گرم شدن هوای زمین، صخره‌های یخی قطب‌ها آب می‌شوند.,"Due to the global warming, polar ice cliffs are melting.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/1875.mp3
vocabulary-2278,به ارمغان آوردن,to bring,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/2278.mp3
vocabulary-sample-1877,بهار، سرسبزی و گل را به ارمغان می‌آورد.,Spring brings greenery and flowers.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/1877.mp3
vocabulary-2279,تلفیق,"combination, mix",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/2279.mp3
vocabulary-sample-1878,نمایشگاه نقاشی تلفیقی از هنر سنتی و مدرن بود.,The painting exhibition was a mix of traditional and modern art.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/1878.mp3
1238744,تحسین,admiration,https://d1pra95f92lrn3.cloudfront.net/audio/1238744.mp3
vocabulary-sample-1879,تحمل دوستم در سختی ها تحسین همه را بر می انگیزد.,My friend's endurance during hardships raises everyone's admiration.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/1879.mp3
vocabulary-2281,قطعات,"piece, part",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/2281.mp3
vocabulary-sample-1880,قطعات این ماشین در ایران تولید می‌شوند.,The parts of this machine are produced in Iran.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/1880.mp3
1006413,شوخ طبعی,humor,https://d1pra95f92lrn3.cloudfront.net/audio/1006413.mp3
vocabulary-sample-1876,دوست من به خاطر شوخ طبعی خود همیشه به دردسر می‌افتد.,My friend always gets into trouble because of her sence of humor.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/1876.mp3
transcript_457-1,بچه‌های آسمان,Children of Heaven,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_457/1.mp3
transcript_457-2,"""بچه‌های آسمان"" عنوان فیلمی است که در قالب داستانی شیرین، سعی و تلاش کودکان را برای زندگی بهتر با وجود همه‌ی سختی‌ها نشان می‌دهد.","""Children of Heaven"" is the title of a movie, that shows the endeavor and struggle of children for a better life despite all hardships, in the form of a sweet story.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_457/2.mp3
transcript_457-3,می‌شود گفت که داستان این فیلم شاید به نوعی الهام گرفته از واقعیت‌های زندگی برخی از اقشار جامعه در زمان خود بوده‌است.,It can be said that the story of this movie is perhaps somehow inspired by the realities of life for some parts of Iran's society in its own time.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_457/3.mp3
transcript_457-4,پس از گم شدن کفش‌های دختر کوچکی به نام زهرا، او و برادرش علی سعی دارند از تنها جفت کفش خود همزمان به صورت مشترک استفاده کنند، زیرا خانواده‌ی فقیر آنها، قادر به تهیه‌ی کفش جدید نمی‌باشد.,"When the shoes of a little girl named Zahra are lost, she and her brother Ali try to share their only remaining pair of shoes at the same time, because their poor family can not afford to buy new shoes.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_457/4.mp3
transcript_457-5,خواهر، صبح‌ها با یک جفت کفششان به مدرسه رفته، در بازگشت کفش‌ها را با برادرش عوض می‌کند تا او بعدازظهر با آنها به مدرسه برود.,"Every morning the sister goes to school with their one pair of  shoes, and after returning switches the shoes with her brother, so he's able to go to school with them in the afternoon.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_457/5.mp3
transcript_457-6,گرچه به همین خاطر برادر همیشه دیر به کلاس رسیده، تحت سرزنش آموزگار خود قرار می گیرد.,"But as a result, the brother is always late from his classes and is reprimanded by his teacher.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_457/6.mp3
transcript_457-7,سرانجام پس از خیس شدن و از بین رفتن فراوان کفش‌ها، برادر در مسابقه‌ی دویی شرکت می‌کند که جایزه‌ی نفر سوم آن یک جفت کفش است.,"Finally, after the shoes become so wet and ruined, the brother participates in a running race, where the third winner's prize is a pair of shoes.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_457/7.mp3
transcript_457-8,ولی با اول شدن او در مسابقه، آن را از دست می‌دهد.,"But by winning the first place in the race, he loses the chance at the shoes.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_457/8.mp3
transcript_457-9,"فیلم ""بچه‌های آسمان"" در سال ۱۹۹۷ به کارگردانی مجید مجیدی ساخته و برنده‌ی جایزه‌ی ""سیمرغ بلورین"" بهترین فیلم در پانزدهمین جشنواره‌ی فیلم فجر شد.","The ""Children of Heaven"" movie was made in 1997 by the director Majid Majidi, and won the Crystal Simorgh award for the best movie in the fifteenth Fajr Film Festival.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_457/9.mp3
transcript_457-10,"این فیلم همچنین در سال ۱۹۹۸ به عنوان یکی از نامزدهای جایزه‌ی بهترین فیلم خارجی ""اسکار"" معرفی شد.",This movie was also introduced as one of the candidates for Best Foreign Language Film at the Academy Awards in 1998.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_457/10.mp3
transcript_457-11,این را که آیا سرانجام این خواهر و برادر صاحب کفش می‌شوند یا خیر، باید از ماهیان قرمز کوچک حوض پرسید که پس از پایان مسابقه، اطراف پاهای دردناک برادر را به مانند دعای خیری فرا می‌گیرند.,"Did this sister and brother finally own new shoes or not, is something you have to ask the red little goldfish in the pool, that after the race, are gathered around the brother's painful feet, resembling a good prayer.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_457/11.mp3
dictionary-5647_t.e5395712c0a25e11ef9890323a78784e,الهام گرفتن,to be inspired,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/dictionary/5647_t.e5395712c0a25e11ef9890323a78784e.mp3
vocabulary-sample-1881,برای آفرینش آثار هنری می‌شود از طبیعت الهام گرفت.,To create art works you can be inspired by nature.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/1881.mp3
vocabulary-2283,قشر,"class, part, layer",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/2283.mp3
vocabulary-sample-1882,اقشار مختلف جامعه در رأی گیری شرکت کردند.,Different classes of society participated in the voting.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/1882.mp3
vocabulary-2284,مشترک,"common, joint",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/2284.mp3
vocabulary-sample-1883,دوست مشترکی ما را به هم معرفی کرد.,A common friend introduced us to each other.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/1883.mp3
vocabulary-2285,سرزنش,"to reprimand, to reproach, to scold, to blame",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/2285.mp3
vocabulary-sample-1884,دست از سرزنش کردن بردار، فایده ندارد.,"Stop blaming, it is useless.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/1884.mp3
vocabulary-2286,شرکت کردن,to participate,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/2286.mp3
vocabulary-sample-1885,او همیشه در کارهای خیر شرکت می‌کند.,He always participates in good works.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/1885.mp3
vocabulary-2287,از دست دادن,"to loose, to miss",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/2287.mp3
vocabulary-sample-1886,با از دست دادن کارش حسابی افسرده شد.,He was really depressed after losing his job.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/1886.mp3
vocabulary-2288,نامزد,candidate,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/2288.mp3
vocabulary-sample-1887,دو نفر از همکاران، نامزد ریاست شرکت شدند.,Two of the colleagues became candidates for the company supervising.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/1887.mp3
vocabulary-2289,معرفی شدن,to be introduced,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/2289.mp3
vocabulary-sample-1888,برای کار در شرکت، به رئیس بخش معرفی شد.,"He was introduced to the chairman, to work in the office.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/1888.mp3
vocabulary-2290,صاحب شدن,to own,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/2290.mp3
vocabulary-sample-1889,در قرعه کشی صاحب یک ماشین شد.,"In the lottery, he became the owner of a car.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/1889.mp3
vocabulary-2291,دردناک,"painful, tragic",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/2291.mp3
vocabulary-sample-1890,مادرش را در حادثهٔ دردناک تصادف اتومبیل از دست داد.,His mother died in a tragic car crash.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/1890.mp3
transcript_458-1,مارمولک,The Lizard,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_458/1.mp3
transcript_458-2,"""مارمولک"" نام فیلمی کمدی از آثار کارگردان مطرح سینمای ایران ""کمال تبریزی"" می باشد.","""The Lizard"" is the name of a comedy movie, from the works of the noted director in Iranian cinema, Kamal Tabrizi.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_458/2.mp3
transcript_458-3,"این فیلم بازگو کنندهٔ داستان یک مرد خلافکار و زندانی فراری با لقب ""مارمولک"" می باشد، که برای فرار از بازداشت شدن توسط پلیس، لباس‌های شخصی یک فرد روحانی را دزدیده، خود را به شکل او در می‌آورد.","This movie tells the story of a criminal who is nicknamed ""Lizard"" (or Marmoulak) who has escaped from prison. In order to escape being captured by police, he steals the personal clothes of a religious man, and disguises himself as him.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_458/3.mp3
transcript_458-4,سپس مردم او را با فرد روحانی اشتباه می‌گیرند و او مجبور می‌شود با خواندن دعا یا انجام سخنرانی و موعظه و کمک به افراد فقیر و ستمدیده، ایفای نقش کند.,"Then people mistake him as a member of the clergy, and he is forced to play the part by praying, giving speeches, and helping the poor and the oppressed people.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_458/4.mp3
transcript_458-5,"بدین شکل، او با وجود اینکه چیز زیادی راجع به روحانیت و خدا نمی‌داند، سعی می‌کند که با تقلید رفتار روحانیون مردم را فریب دهد و با نقل سخنان یکی از آنها می‌گوید ""به تعداد آدمها، راه برای رسیدن به خدا وجود دارد.","This way, despite not knowing much about spirituality and God, he tries to deceive people by imitating the deeds of the clergy, and quoting the words of one of them, telling ""In the numbers of people, there are ways to reach God.""",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_458/5.mp3
transcript_458-6,"همچنین سخنان اگزوپری در شازده کوچولو راجع به ""اهلی شدن"" را مرجع قرار داده بازگو می‌کند.","And he also refers to the words of Exupery in ""The Little Prince"" about ""taming"" and retells them.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_458/6.mp3
transcript_458-7,به تدریج با باور مردم، او خود نیز به خداوند ایمان می‌آورد و از کردار خویش پشیمان می‌شود، و سرانجام در انتها خود را تسلیم نیروی پلیس می‌کند.,"Gradually when people believe, he also starts to believe in God himself, and regrets his deeds, and finally in the end, surrenders to the police.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_458/7.mp3
transcript_458-8,این فیلم شاید به گونه‌ای نقدی به برخی حاکمان امروز و نقش بازی کردن آنان باشد.,This movie is perhaps somehow a criticism of some of today's kings who also play roles.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_458/8.mp3
transcript_458-9,"نقش اصلی ""مارمولک"" را بازیگر مشهور ""پرویز پرستویی"" به عهده دارد که با هنرمندی خود لحظات خنده‌دار و یا اشک آور بیشماری را می‌آفریند، و به سادگی تصویر یک خلافکار و یک فرد روحانی را همزمان در اذهان خلق می‌کند.","The main role of the ""Lizard"" is played by the famous actor Parviz Parastui, who creates countless moments of laughter and tears through his art, and simply makes the image of a criminal and a spiritual person at the same time in the minds of the audience.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_458/9.mp3
transcript_458-10,"وی همچنین در دیگر فیلم ماندگار کمال تبریزی بنام ""لیلی با من است"" نیز نقش اول را بازی کرده است.","He has also played the first role in another one of the movies of Kamal Tabrizi named ""Leily is With Me.""",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_458/10.mp3
transcript_458-11,"فیلم ""مارمولک"" به عنوان برندهٔ جوایزی در چندین بخش مختلف بیست و دومین جشنواره فیلم فجر در سال ۱۳۸۲ شمسی (۲۰۰۳ میلادی) برگزیده شده است.","""The Lizard"" movie was selected as the winner of some awards in a few different sections of the 22nd Fajr Film Festival in 2003.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_458/11.mp3
vocabulary-2292,خلافکار,"guilty, criminal",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/2292.mp3
vocabulary-sample-1891,آدم خلافکار همیشه قانون را دور می‌زند.,A criminal always bypasses the law.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/1891.mp3
vocabulary-2301,بیشمار,"numerous, countless, many",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/2301.mp3
vocabulary-sample-1900,فقط یکی از دوستان بیشمارم به کمکم شتافت.,Just one of my countless friends came to help me.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/1900.mp3
vocabulary-2293,مجبور شدن,to be forced,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/2293.mp3
vocabulary-sample-1892,مجبور شدم در سفر از موبایل دوستم استفاده کنم.,I was forced to use my friend's mobile phone in the trip.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/1892.mp3
vocabulary-2294,موعظه,"preaching, sermon",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/2294.mp3
vocabulary-sample-1893,موعظهٔ کشیش او را به راه راست هدایت کرد.,"Preach of the priest, lead him to the right path.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/1893.mp3
vocabulary-2295,ایفای نقش,role playing,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/2295.mp3
vocabulary-sample-1894,درخت برای حیوانات به عنوان چتر ایفای نقش می‌کند.,The tree plays the role of an umbrella towards animals.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/1894.mp3
vocabulary-2296,فریب دادن,to deceive,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/2296.mp3
vocabulary-sample-1895,دوستم با فریب دادن والدینش به مهمانی رفت.,"My friend went to the party, deceiving her parents.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/1895.mp3
vocabulary-2297,اهلی کردن,"to tame, to domesticate",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/2297.mp3
vocabulary-sample-1896,شغل پدر دوستم اهلی کردن اسب‌های وحشی است.,The job of my friend's father is to tame wild horses.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/1896.mp3
vocabulary-2298,پشیمان شدن,to regret,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/2298.mp3
vocabulary-sample-1897,اگر دیر شود، دیگر پشیمانی سودی ندارد.,"If it becomes too late, regretting will be no use.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/1897.mp3
vocabulary-2299,تسلیم,surrender,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/2299.mp3
vocabulary-sample-1898,او تسلیم عقل و منطق من شد.,He surrendered to my reason and logic.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/1898.mp3
vocabulary-2300,نقد,criticism,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/2300.mp3
vocabulary-sample-1899,امشب جلسهٔ نقد و بررسی فیلم برگزار می‌شود.,The movie reviewing session will be held tonight.,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/vocabulary/sample/1899.mp3
transcript_459-1,زیر درختان زیتون,Through the Olive Trees,https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_459/1.mp3
transcript_459-2,"فیلم ""زیر درختان زیتون"" ساختهٔ کارگردان معروف ""عباس کیارستمی،"" فیلمی دربارهٔ زلزلهٔ سال ۱۹۹۰ در رودبار ایران است.","The movie ""Through the Olive Trees,"" made by the famous director Abbas Kiarostami, is a movie about the 1990 earthquake in Iran's Roudbar.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_459/2.mp3
transcript_459-3,این فیلم که بخش سوم از سه گانهٔ زلزله (یا سه گانه کوکر) می‌باشد، داستان ادامهٔ زندگی، امیدها و آرزوها برای ساختن و آغاز و تولدی دوباره از میان عمق فاجعه است.,"This movie, which is the third part of the ""Earthquake Trilogy"" (or ""Koker Trilogy"") tells the story of continuing life, hopes, and wishes of rebuilding, and of a new start and birth from inside the depths of a disaster.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_459/3.mp3
transcript_459-4,"در این داستان که به قدری واقعی است که به نظر شبیه مستندی می‌رسد، کارگردانی که نقش آنرا بازیگر محبوب ""محمد علی کشاورز"" بازی می‌کند، به منطقهٔ زلزه زده می‌رود تا فیلمی از زندگی افراد محلی تهیه کند.","In this story, which is as real as it seems (like a documentary movie), a director played by the popular actor Mohammad Ali Keshavarz goes to the area where the earthquake has happened to make a movie of the native people.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_459/4.mp3
transcript_459-5,در میان بازیگران وی پسر جوانی را می‌یابد که عاشق بازیگر نقش دختر فیلم است، ولی به دلیل نداشتن خانه با مخالفت دختر و خانواده‌اش روبروست.,"Among his artists, he finds a young boy who is in love with the lead actress in the movie, but because he does not possess a house, faces the opposition of the girl and her family.",https://cdn.innovativelanguage.com/persianpod101/learningcenter/audio/transcript_459/5.mp3
